source_group	source_file	dataset_hint	cell_marker	line_number	evidence_kind	symbol	confidence	note	snippet
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1881	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1879:                 # for this, at first, we need to find which neighbor of ""n_ind"" is our center so that we can pull out the message vector coming from\n1880:                 # the center to the neighbor at ""n_ind""\n1881:                 loc_local_distances, loc_local_neighbors = return_neighbor_info(X, mask)\n1882:                 # ""neighbor_neighbor_index"" is the index of the center with respect to the neighbor at ""n_ind""\n1883:                 # if len(neighbor_neighbor_index) is 0, center is not among the spatially close 48 neighbors of the neighbor at ""n_ind"""
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1757	center_log_prob_storage	"mut[""log_prob""]"	direct	Center-position log probabilities are stored into the mutation dictionary.	"1755:             log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1756:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1757:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1758:\n1759:             # the top_k attention weights will be stored here for weighted sum later"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1769	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1767:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1768:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1769:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1770:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1771:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1770	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1768:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1769:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1770:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1771:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1772:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1771	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1769:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1770:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1771:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1772:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions\n1773:             # taking both top_5 and top_10 for now"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1902	center_sequence_mutation	S[0,seq_index]	direct	The sequence tensor is edited at the center mutation before mutant neighbor tensors are extracted.	"1900:                 # How, do I only change the amino acids identity in the sequence, but keep the PDB backbone and everything same?\n1901:                 # At first, just try to manipulate the input ""S""\n1902:                 S[0,seq_index] = aa_1_N[alternate_aa]\n1903:                 # something from this ""decoder_messages has to be extracted"" for deriving neighbor weights based on center->neighbor attention\n1904:                 log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1847	neighbor_identity_storage	neighbor_aa_identities	direct	Neighbor amino-acid identity is taken from the sequence string by global neighbor index.	"1845:             # informations are stored serially in the lists\n1846:             for n_ind in mut[""top_15_neighbor_indices""]:\n1847:                 neighbor_aa_identities.append(seq_chain[n_ind])\n1848:                 # Some sequence-input manipulation is done later in this loop, so the wildtype aa is placed in the position, so that\n1849:                 # previous iteration manipulations do not cause trouble in this iteration"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1757	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1755:             log_probs, decoder_messages = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1756:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1757:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1758:\n1759:             # the top_k attention weights will be stored here for weighted sum later"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1779	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1777:             top_15_closest_neighbor_indices = local_neighbors[0,seq_index,1:16]\n1778:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1779:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1780:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1781:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1780	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1778:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1779:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1780:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1781:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1782:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1781	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1779:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1780:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1781:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1782:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1783:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1784	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1782:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1783:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1784:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1785:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1786:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1785	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1783:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1784:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1785:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1786:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1787:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1786	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1784:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1785:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1786:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1787:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1787	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1785:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1786:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1787:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1789:"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/ProteinMPNNTesting_V6.ipynb.py.txt	S_2648_or_general_training_notebook	%% cell 15 [code]	1788	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1786:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1787:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1788:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1789:\n1790:             # The lines below are mostly for printing purposes to do external analysis with PyMol,and ROSETTA with Cristina"
